person_unique_id,job_id,panel_number,round_number,insurance_offered,temporary_job,salaried_employee,hourly_wage,hours_per_week
2680970101,26809701015101,26,5,No,Inapplicable,Inapplicable,Inapplicable,1.0
2680971101,26809711013103,26,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2680971101,26809711015104,26,5,Refused,Refused,Refused,Inapplicable,Refused
2680979101,26809791013101,26,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,30.0
2680979102,26809791023102,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2680979102,26809791024102,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2680979102,26809791025102,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2680981101,26809811013102,26,3,No,Inapplicable,No,Refused,40.0
2680981101,26809811014102,26,4,No,Inapplicable,Inapplicable,Inapplicable,40.0
2680981101,26809811014103,26,4,No,No,Yes,Inapplicable,40.0
2680981101,26809811015103,26,5,No,Inapplicable,Yes,Inapplicable,40.0
2680982101,26809821013101,26,3,Inapplicable,Inapplicable,No,15.0,40.0
2680982101,26809821014101,26,4,Inapplicable,Inapplicable,No,15.0,40.0
2680982101,26809821015101,26,5,Inapplicable,Inapplicable,No,16.25,40.0
2680987101,26809871013101,26,3,Inapplicable,Inapplicable,Refused,Inapplicable,Refused
2680987101,26809871014101,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Refused
2680991102,26809911023102,26,3,Inapplicable,Inapplicable,No,27.8,40.0
2680991102,26809911024102,26,4,Inapplicable,Inapplicable,No,28.4,40.0
2680991102,26809911025102,26,5,Inapplicable,Inapplicable,No,28.4,40.0
2680993102,26809931024201,26,4,Inapplicable,No,No,16.0,40.0
2680993102,26809931025201,26,5,Inapplicable,Inapplicable,No,16.0,40.0
2680996101,26809961013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2680996101,26809961014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2680996101,26809961015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2680996102,26809961023104,26,3,Inapplicable,Inapplicable,No,17.0,40.0
2680996102,26809961024104,26,4,Inapplicable,Inapplicable,No,17.0,40.0
2680996102,26809961025104,26,5,Inapplicable,Inapplicable,No,17.0,40.0
2680996102,26809961025105,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2681007102,26810071023102,26,3,Inapplicable,Inapplicable,No,10.0,40.0
2681007102,26810071024102,26,4,Inapplicable,Inapplicable,No,10.0,40.0
2681007102,26810071025102,26,5,Inapplicable,Inapplicable,No,10.0,40.0
2681008101,26810081013101,26,3,No,Inapplicable,No,11.0,Don't know
2681008101,26810081014101,26,4,No,Inapplicable,No,11.0,Don't know
2681008101,26810081015101,26,5,No,Inapplicable,No,12.0,Don't know
2681008102,26810081023102,26,3,No,No,No,14.0,40.0
2681008102,26810081024102,26,4,No,Inapplicable,Inapplicable,Inapplicable,40.0
2681008102,26810081025103,26,5,No,No,Unknown/Not reported,Inapplicable,40.0
2681009102,26810091023106,26,3,Inapplicable,Inapplicable,No,Don't know,20.0
2681009102,26810091024106,26,4,Inapplicable,Inapplicable,No,Don't know,20.0
2681009102,26810091025106,26,5,Inapplicable,Inapplicable,No,Don't know,20.0
2681012101,26810121013101,26,3,No,Inapplicable,No,39.64,1.0
2681012101,26810121014101,26,4,No,Inapplicable,No,39.64,1.0
2681012101,26810121015101,26,5,No,Inapplicable,No,39.64,1.0
2681015101,26810151013102,26,3,Inapplicable,Inapplicable,No,22.35,32.0
2681015101,26810151013104,26,3,No,Yes,Inapplicable,Inapplicable,10.0
2681015101,26810151014102,26,4,Inapplicable,Inapplicable,No,22.35,32.0
2681015101,26810151014104,26,4,No,Inapplicable,Inapplicable,Inapplicable,10.0
2681015101,26810151015102,26,5,Inapplicable,Inapplicable,No,22.35,32.0
2681015101,26810151015104,26,5,No,Inapplicable,Inapplicable,Inapplicable,10.0
2681024101,26810241013101,26,3,Inapplicable,Inapplicable,No,22.0,54.0
2681024101,26810241014101,26,4,Inapplicable,Inapplicable,No,22.0,54.0
2681024101,26810241015101,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,54.0
2681024102,26810241023103,26,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2681024102,26810241024103,26,4,No,Inapplicable,Inapplicable,Inapplicable,40.0
2681024102,26810241025103,26,5,No,Inapplicable,Inapplicable,Inapplicable,40.0
2681024103,26810241033106,26,3,No,Yes,No,9.25,25.0
2681024103,26810241034106,26,4,No,Inapplicable,Inapplicable,Inapplicable,25.0
2681026101,26810261014102,26,4,No,No,Inapplicable,Inapplicable,40.0
2681026101,26810261015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,40.0
2681027101,26810271013101,26,3,Inapplicable,Inapplicable,Unknown/Not reported,64.0,Don't know
2681027101,26810271014101,26,4,Inapplicable,Inapplicable,No,68.0,Don't know
2681027101,26810271015101,26,5,Inapplicable,Inapplicable,No,68.0,Don't know
2681032101,26810321013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681032101,26810321013105,26,3,No,No,Inapplicable,Inapplicable,5.0
2681032101,26810321014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681032101,26810321014105,26,4,No,Inapplicable,Inapplicable,Inapplicable,5.0
2681032101,26810321015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681032101,26810321015105,26,5,No,Inapplicable,Inapplicable,Inapplicable,5.0
2681032102,26810321023102,26,3,Yes,Inapplicable,Yes,Inapplicable,40.0
2681032102,26810321024102,26,4,Yes,Inapplicable,Yes,Inapplicable,40.0
2681032102,26810321025102,26,5,Yes,Inapplicable,Yes,Inapplicable,40.0
2681032103,26810321033103,26,3,No,Inapplicable,Yes,Inapplicable,10.0
2681032103,26810321034103,26,4,No,Inapplicable,Yes,Inapplicable,10.0
2681032103,26810321035103,26,5,No,Inapplicable,Yes,Inapplicable,10.0
2681032104,26810321043104,26,3,No,Inapplicable,Inapplicable,Inapplicable,5.0
2681032104,26810321044106,26,4,No,Yes,Refused,Inapplicable,40.0
2681032104,26810321045106,26,5,No,Inapplicable,Refused,Inapplicable,40.0
2681034101,26810341013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,10.0
2681034101,26810341014101,26,4,No,Inapplicable,Inapplicable,Inapplicable,10.0
2681034101,26810341015101,26,5,No,Inapplicable,Inapplicable,Inapplicable,10.0
2681037102,26810371023102,26,3,No,Inapplicable,No,15.0,10.0
2681037102,26810371024102,26,4,No,Inapplicable,No,16.0,10.0
2681037102,26810371025102,26,5,No,Inapplicable,No,16.0,10.0
2681043101,26810431013103,26,3,No,Inapplicable,Inapplicable,Inapplicable,60.0
2681043101,26810431014103,26,4,No,Inapplicable,Inapplicable,Inapplicable,60.0
2681043101,26810431015103,26,5,No,Inapplicable,Inapplicable,Inapplicable,60.0
2681043102,26810431024104,26,4,Inapplicable,No,No,17.0,40.0
2681043102,26810431025104,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2681043102,26810431025105,26,5,No,Yes,No,18.0,30.0
2681045101,26810451013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,46.0
2681045101,26810451014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,46.0
2681045101,26810451015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,46.0
2681045103,26810451033103,26,3,No,Inapplicable,No,8.0,6.0
2681045103,26810451034103,26,4,No,Inapplicable,No,8.0,6.0
2681045103,26810451034105,26,4,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2681045103,26810451035103,26,5,No,Inapplicable,No,8.0,6.0
2681045103,26810451035106,26,5,No,Yes,Inapplicable,Inapplicable,30.0
2681048101,26810481013102,26,3,No,No,Inapplicable,Inapplicable,14.0
2681048101,26810481014102,26,4,No,Inapplicable,Inapplicable,Inapplicable,14.0
2681048101,26810481015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,14.0
2681051102,26810511023102,26,3,Inapplicable,Inapplicable,No,Don't know,40.0
2681051102,26810511024102,26,4,Inapplicable,Inapplicable,No,Don't know,40.0
2681051102,26810511025102,26,5,Inapplicable,Inapplicable,No,Don't know,40.0
2681056101,26810561013101,26,3,No,Inapplicable,Yes,Inapplicable,40.0
2681056101,26810561014101,26,4,No,Inapplicable,Yes,Inapplicable,40.0
2681056101,26810561015101,26,5,No,Inapplicable,Yes,Inapplicable,40.0
2681058102,26810581024103,26,4,Yes,No,No,11.5,50.0
2681058102,26810581025103,26,5,Yes,Inapplicable,Unknown/Not reported,Inapplicable,50.0
2681064101,26810641013101,26,3,Don't know,Inapplicable,No,16.0,40.0
2681064101,26810641014101,26,4,Don't know,Inapplicable,No,17.0,40.0
2681064101,26810641015101,26,5,Don't know,Inapplicable,No,17.0,40.0
2681064102,26810641023102,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681064102,26810641024102,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681064102,26810641025102,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681069101,26810691013101,26,3,Inapplicable,Inapplicable,Unknown/Not reported,Inapplicable,38.0
2681069101,26810691014101,26,4,Inapplicable,Inapplicable,Unknown/Not reported,Inapplicable,38.0
2681069101,26810691015101,26,5,Inapplicable,Inapplicable,Unknown/Not reported,Inapplicable,38.0
2681069102,26810691023102,26,3,Inapplicable,Inapplicable,No,29.0,40.0
2681069102,26810691024102,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2681069102,26810691025104,26,5,Inapplicable,No,No,Don't know,45.0
2681069105,26810691053103,26,3,Don't know,Inapplicable,Don't know,Don't know,40.0
2681069105,26810691054103,26,4,Don't know,Inapplicable,Inapplicable,Inapplicable,40.0
2681069105,26810691055105,26,5,Yes,No,Don't know,Don't know,40.0
2681069109,26810691095106,26,5,Inapplicable,No,Don't know,18.0,40.0
2681078101,26810781013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681078101,26810781014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681078101,26810781015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681079102,26810791023101,26,3,No,Inapplicable,No,15.25,12.0
2681079102,26810791024101,26,4,No,Inapplicable,No,15.25,12.0
2681079102,26810791025101,26,5,No,Inapplicable,No,15.25,12.0
2681079103,26810791033104,26,3,No,Inapplicable,Unknown/Not reported,Inapplicable,45.0
2681079103,26810791034104,26,4,No,Inapplicable,Unknown/Not reported,Inapplicable,45.0
2681079103,26810791035104,26,5,No,Inapplicable,Unknown/Not reported,Inapplicable,45.0
2681080101,26810801013102,26,3,No,No,No,19.0,40.0
2681082101,26810821013101,26,3,Inapplicable,Inapplicable,Yes,Refused,40.0
2681082101,26810821014101,26,4,Inapplicable,Inapplicable,Yes,Refused,40.0
2681082101,26810821015101,26,5,Inapplicable,Inapplicable,Yes,Refused,40.0
2681084101,26810841013101,26,3,Inapplicable,Inapplicable,No,42.0,40.0
2681084101,26810841014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681084101,26810841015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681086101,26810861013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,15.0
2681086101,26810861013103,26,3,No,No,Inapplicable,Inapplicable,15.0
2681086101,26810861014103,26,4,No,Inapplicable,Inapplicable,Inapplicable,15.0
2681086101,26810861015103,26,5,No,Inapplicable,Inapplicable,Inapplicable,15.0
2681086102,26810861023102,26,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2681086102,26810861024104,26,4,No,No,No,Don't know,40.0
2681086102,26810861025104,26,5,No,Inapplicable,No,Don't know,40.0
2681090101,26810901013101,26,3,No,Inapplicable,No,21.5,43.0
2681090101,26810901014101,26,4,No,Inapplicable,No,21.5,43.0
2681090101,26810901015101,26,5,No,Inapplicable,No,21.5,43.0
2681090102,26810901023102,26,3,No,Inapplicable,No,16.25,20.0
2681090102,26810901024102,26,4,No,Inapplicable,No,18.5,20.0
2681090102,26810901025102,26,5,No,Inapplicable,No,18.5,20.0
2681091101,26810911013101,26,3,Yes,Inapplicable,No,13.77,25.0
2681091101,26810911014101,26,4,Yes,Inapplicable,No,13.77,25.0
2681091101,26810911015101,26,5,Yes,Inapplicable,No,13.77,25.0
2681091102,26810911023102,26,3,No,Inapplicable,No,10.0,40.0
2681091102,26810911024102,26,4,No,Inapplicable,No,10.0,40.0
2681091102,26810911025102,26,5,No,Inapplicable,No,10.0,40.0
2681091103,26810911033103,26,3,No,Inapplicable,No,17.0,40.0
2681091103,26810911034103,26,4,No,Inapplicable,No,17.0,40.0
2681091103,26810911035103,26,5,No,Inapplicable,No,17.0,40.0
2681092101,26810921013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681092101,26810921014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681092101,26810921015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681096101,26810961013102,26,3,Inapplicable,Inapplicable,No,15.32,40.0
2681096101,26810961014102,26,4,Inapplicable,Inapplicable,No,15.32,40.0
2681096101,26810961015102,26,5,Inapplicable,Inapplicable,No,15.32,40.0
2681100101,26811001013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681100101,26811001014101,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2681100101,26811001014102,26,4,Inapplicable,No,Yes,Inapplicable,40.0
2681100101,26811001015102,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681102101,26811021013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681102101,26811021013102,26,3,No,Inapplicable,Inapplicable,Inapplicable,4.0
2681102101,26811021014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681102101,26811021014102,26,4,No,Inapplicable,Inapplicable,Inapplicable,4.0
2681102101,26811021015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681102101,26811021015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,4.0
2681102102,26811021023104,26,3,No,No,No,15.0,10.0
2681102102,26811021024104,26,4,No,Inapplicable,No,15.0,10.0
2681102102,26811021025104,26,5,No,Inapplicable,No,15.0,10.0
2681111101,26811111013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,16.0
2681111101,26811111014101,26,4,No,Inapplicable,Inapplicable,Inapplicable,16.0
2681111101,26811111015101,26,5,No,Inapplicable,Inapplicable,Inapplicable,16.0
2681114101,26811141013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681114101,26811141014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681114101,26811141015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681120101,26811201013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681120101,26811201014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681120101,26811201015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681122101,26811221013101,26,3,No,Inapplicable,Yes,Inapplicable,40.0
2681122101,26811221014101,26,4,No,Inapplicable,Yes,Inapplicable,40.0
2681122101,26811221015101,26,5,No,Inapplicable,Yes,Inapplicable,40.0
2681122102,26811221023102,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681122102,26811221024102,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681122102,26811221025102,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681126101,26811261013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2681126101,26811261014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2681126101,26811261015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2681141101,26811411013101,26,3,Inapplicable,Inapplicable,No,21.0,55.0
2681141101,26811411014101,26,4,Inapplicable,Inapplicable,No,21.62,55.0
2681141101,26811411015101,26,5,Inapplicable,Inapplicable,No,21.62,55.0
2681141102,26811411023102,26,3,No,No,No,15.0,25.0
2681141102,26811411024102,26,4,No,Inapplicable,No,15.0,25.0
2681141102,26811411025102,26,5,No,Inapplicable,No,15.0,25.0
2681142103,26811421033106,26,3,Don't know,No,No,Don't know,40.0
2681142103,26811421033107,26,3,Inapplicable,No,No,Don't know,40.0
2681142103,26811421034106,26,4,Don't know,Inapplicable,No,Don't know,40.0
2681142103,26811421035106,26,5,Don't know,Inapplicable,Inapplicable,Inapplicable,40.0
2681142103,26811421035108,26,5,Inapplicable,No,No,Don't know,40.0
2681142103,26811421035109,26,5,Don't know,Don't know,No,Don't know,40.0
2681145101,26811451013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,38.0
2681145101,26811451014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,38.0
2681145101,26811451015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,38.0
2681149101,26811491013101,26,3,Yes,Inapplicable,No,20.0,40.0
2681149101,26811491013102,26,3,No,Inapplicable,Inapplicable,Inapplicable,15.0
2681149101,26811491014101,26,4,Yes,Inapplicable,No,20.0,40.0
2681149101,26811491014102,26,4,No,Inapplicable,Inapplicable,Inapplicable,15.0
2681149101,26811491015101,26,5,Yes,Inapplicable,No,20.0,40.0
2681149101,26811491015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,15.0
2681149102,26811491023301,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2681149102,26811491024301,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2681149102,26811491025301,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2681150101,26811501013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681150101,26811501014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681150101,26811501015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2681156101,26811561013101,26,3,No,Inapplicable,No,14.0,25.0
2681156101,26811561014101,26,4,No,Inapplicable,No,14.0,25.0
2681156101,26811561015101,26,5,No,Inapplicable,No,14.0,25.0
2681158101,26811581013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2681158101,26811581014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2681158101,26811581015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2681159101,26811591013106,26,3,Yes,No,No,15.0,36.0
2681159101,26811591014106,26,4,Yes,Inapplicable,Inapplicable,Inapplicable,36.0
2681159102,26811591023102,26,3,Yes,Inapplicable,No,20.0,40.0
2681159102,26811591024102,26,4,Yes,Inapplicable,No,20.0,40.0
2681159102,26811591025102,26,5,Yes,Inapplicable,No,20.0,40.0
2681159103,26811591033103,26,3,Yes,Inapplicable,No,16.5,40.0
2681159103,26811591034103,26,4,Yes,Inapplicable,No,16.5,40.0
2681159103,26811591035103,26,5,Yes,Inapplicable,No,16.5,40.0
2681159104,26811591043104,26,3,Yes,Inapplicable,No,20.0,40.0
2681159104,26811591044104,26,4,Yes,Inapplicable,No,20.0,40.0
2681159104,26811591045104,26,5,Yes,Inapplicable,Inapplicable,Inapplicable,40.0
2681159104,26811591045107,26,5,Inapplicable,No,No,15.0,40.0
2681160101,26811601013101,26,3,No,Inapplicable,Yes,Inapplicable,40.0
2681160101,26811601014101,26,4,No,Inapplicable,Yes,Inapplicable,40.0
2681160101,26811601015101,26,5,No,Inapplicable,Yes,Inapplicable,40.0
2681162101,26811621013101,26,3,Yes,Inapplicable,No,18.99,40.0
2681162101,26811621013102,26,3,No,Inapplicable,Inapplicable,Inapplicable,25.0
2681162101,26811621014101,26,4,Yes,Inapplicable,No,23.0,40.0
2681162101,26811621014102,26,4,No,Inapplicable,Inapplicable,Inapplicable,25.0
2681162101,26811621015101,26,5,Yes,Inapplicable,No,23.0,40.0
2681162101,26811621015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,25.0
2681162102,26811621023104,26,3,Inapplicable,No,No,19.0,40.0
2681162102,26811621023105,26,3,Yes,Yes,No,21.0,40.0
2681162102,26811621024104,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2681162102,26811621024106,26,4,Yes,No,No,19.0,40.0
2681162102,26811621025106,26,5,Yes,Inapplicable,No,19.0,40.0
2681162103,26811621033302,26,3,No,Inapplicable,Inapplicable,Inapplicable,25.0
2681162103,26811621033303,26,3,No,No,No,12.0,30.0
2681162103,26811621034303,26,4,No,Inapplicable,No,12.0,30.0
2681162103,26811621035303,26,5,No,Inapplicable,No,12.0,30.0
2681162104,26811621043202,26,3,Yes,Inapplicable,No,12.0,20.0
2681162104,26811621044202,26,4,Yes,Inapplicable,Inapplicable,Inapplicable,20.0
2681162104,26811621044204,26,4,No,No,No,12.5,20.0
2681162104,26811621044205,26,4,No,Yes,No,17.0,40.0
2681162104,26811621045204,26,5,No,Inapplicable,No,12.5,20.0
2681164101,26811641013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2681164101,26811641013102,26,3,No,Yes,Unknown/Not reported,Inapplicable,40.0
2681164101,26811641014102,26,4,No,Inapplicable,Unknown/Not reported,Inapplicable,40.0
2681164101,26811641015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,40.0
2681167101,26811671013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,35.0
2681167101,26811671014101,26,4,No,Inapplicable,Inapplicable,Inapplicable,35.0
2681167101,26811671015101,26,5,No,Inapplicable,Inapplicable,Inapplicable,35.0
2681168101,26811681013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,47.0
2681168101,26811681014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,47.0
2681168101,26811681015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,47.0
